     7075.800       1008926.    
     7075.900       997734.7    
     7076.000       988460.2    
     7076.100       986624.5    
     7076.200       986411.1    
     7076.300       984426.5    
     7076.400       981953.9    
     7076.500       980506.8    
     7076.600       981386.5    
     7076.700       986280.7    
     7076.800       999072.8    
     7076.900       1021622.    
     7077.000       1035982.    
     7077.100       1027836.    
     7077.200       1020872.    
     7077.300       1030660.    
     7077.400       1052598.    
     7077.500       1070190.    
     7077.600       1067145.    
     7077.700       1051939.    
     7077.800       1041628.    
     7077.900       1040065.    
     7078.000       1045098.    
     7078.100       1053301.    
     7078.200       1061735.    
     7078.300       1071143.    
     7078.400       1082712.    
     7078.500       1097355.    
     7078.600       1116327.    
     7078.700       1141400.    
     7078.800       1176478.    
     7078.900       1225167.    
     7079.000       1266819.    
     7079.100       1266626.    
     7079.200       1251487.    
     7079.300       1253353.    
     7079.400       1269847.    
     7079.500       1294510.    
     7079.600       1324659.    
     7079.700       1359621.    
     7079.800       1398913.    
     7079.900       1442267.    
     7080.000       1490564.    
     7080.100       1544229.    
     7080.200       1604518.    
     7080.300       1671978.    
     7080.400       1748348.    
     7080.500       1834194.    
     7080.600       1930472.    
     7080.700       2039033.    
     7080.800       2160948.    
     7080.900       2297116.    
     7081.000       2448037.    
     7081.100       2613926.    
     7081.200       2788929.    
     7081.300       2958813.    
     7081.400       3107934.    
     7081.500       3215013.    
     7081.600       3269818.    
     7081.700       3286253.    
     7081.800       3288767.    
     7081.900       3289020.    
     7082.000       3289182.    
     7082.100       3289374.    
     7082.200       3289550.    
     7082.300       3289714.    
     7082.400       3289870.    
     7082.500       3290031.    
     7082.600       3290113.    
     7082.700       3289478.    
     7082.800       3285506.    
     7082.900       3274314.    
     7083.000       3255052.    
     7083.100       3221022.    
     7083.200       3148276.    
     7083.300       3037227.    
     7083.400       2921543.    
     7083.500       2824393.    
     7083.600       2756644.    
     7083.700       2724846.    
     7083.800       2734890.    
     7083.900       2791722.    
     7084.000       2895886.    
     7084.100       3031295.    
     7084.200       3159014.    
     7084.300       3243383.    
     7084.400       3281570.    
     7084.500       3291873.    
     7084.600       3293334.    
     7084.700       3293361.    
     7084.800       3290534.    
     7084.900       3271663.    
     7085.000       3211085.    
     7085.100       3096412.    
     7085.200       2949983.    
     7085.300       2811730.    
     7085.400       2712947.    
     7085.500       2635205.    
     7085.600       2516410.    
     7085.700       2327580.    
     7085.800       2109272.    
     7085.900       1913028.    
     7086.000       1754971.    
     7086.100       1631511.    
     7086.200       1535884.    
     7086.300       1462262.    
     7086.400       1403305.    
     7086.500       1345473.    
     7086.600       1292171.    
     7086.700       1250399.    
     7086.800       1216869.    
     7086.900       1186705.    
     7087.000       1159256.    
     7087.100       1132716.    
     7087.200       1108553.    
     7087.300       1088521.    
     7087.400       1071434.    
     7087.500       1056728.    
     7087.600       1044113.    
     7087.700       1033379.    
     7087.800       1024259.    
     7087.900       1016762.    
     7088.000       1010787.    
     7088.100       1006083.    
     7088.200       1002906.    
     7088.300       1001387.    
     7088.400       1001885.    
     7088.500       1007648.    
     7088.600       1020649.    
     7088.700       1030898.    
     7088.800       1026834.    
     7088.900       1019583.    
     7089.000       1019320.    
     7089.100       1024692.    
     7089.200       1033520.    
     7089.300       1044983.    
     7089.400       1059028.    
     7089.500       1076437.    
     7089.600       1097121.    
     7089.700       1118881.    
     7089.800       1140942.    
     7089.900       1166292.    
     7090.000       1197422.    
     7090.100       1234893.    
     7090.200       1279893.    
     7090.300       1333462.    
     7090.400       1398205.    
     7090.500       1476965.    
     7090.600       1574293.    
     7090.700       1691340.    
     7090.800       1823128.    
     7090.900       1953759.    
     7091.000       2060785.    
     7091.100       2144282.    
     7091.200       2231276.    
     7091.300       2349799.    
     7091.400       2508304.    
     7091.500       2694395.    
     7091.600       2879006.    
     7091.700       3034932.    
     7091.800       3158364.    
     7091.900       3244458.    
     7092.000       3288582.    
     7092.100       3302751.    
     7092.200       3305374.    
     7092.300       3305739.    
     7092.400       3305906.    
     7092.500       3305917.    
     7092.600       3304160.    
     7092.700       3292282.    
     7092.800       3250972.    
     7092.900       3162400.    
     7093.000       3028893.    
     7093.100       2875624.    
     7093.200       2732857.    
     7093.300       2610618.    
     7093.400       2486948.    
     7093.500       2335252.    
     7093.600       2158088.    
     7093.700       1978309.    
     7093.800       1817776.    
     7093.900       1682340.    
     7094.000       1570829.    
     7094.100       1477534.    
     7094.200       1399358.    
     7094.300       1333732.    
     7094.400       1278268.    
     7094.500       1231928.    
     7094.600       1192919.    
